ANO,RA,INDE,PEDRA,IAA,IEG,IPS,IDA,IPV,IAN,IPP,IAA_AnoAnterior,Delta_IAA,Tendencia_IAA,IEG_AnoAnterior,Delta_IEG,Tendencia_IEG,IPS_AnoAnterior,Delta_IPS,Tendencia_IPS,IDA_AnoAnterior,Delta_IDA,Tendencia_IDA,IPP_AnoAnterior,Delta_IPP,Tendencia_IPP,IPV_AnoAnterior,Delta_IPV,Tendencia_IPV,IAN_AnoAnterior,Delta_IAN,Tendencia_IAN,INDE_AnoAnterior,Delta_INDE,Tendencia_INDE,Ponto_Virada
2022,RA-755,8.566,Topázio,9.5,9.2,6.9,9.5,8.083,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-755,8.7442,Topázio,10.0,9.5,7.52,9.2,10.01,5.0,7.5,9.5,0.5,0.052576235541535225,9.2,0.3000000000000007,0.032573289902280214,6.9,0.6199999999999992,0.08972503617944996,9.5,-0.3000000000000007,-0.03154574132492121,0.0,7.5,750.0,8.083,1.9269999999999996,0.23810700605461504,10.0,-5.0,-0.4995004995004995,8.566,0.17819999999999858,0.020778917910447593,1
2024,RA-755,8.925450000000001,Topázio,10.002,10.0,7.51,9.75,9.09,5.0,9.0625,10.0,0.002000000000000668,0.00019980019980026653,9.5,0.5,0.052576235541535225,7.52,-0.009999999999999787,-0.0013280212483399452,9.2,0.5500000000000007,0.05971769815418032,7.5,1.5625,0.20805592543275633,10.01,-0.9199999999999999,-0.09181636726546906,5.0,0.0,0.0,8.7442,0.18125000000000213,0.020704347627424798,1
2022,RA-756,6.976,Ágata,10.0,7.9,7.5,5.7,7.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-756,7.0927,Ametista,10.0,8.7,7.52,6.1,6.59,5.0,5.625,10.0,0.0,0.0,7.9,0.7999999999999989,0.10113780025284437,7.5,0.019999999999999574,0.0026631158455392243,5.7,0.39999999999999947,0.07005253940455332,0.0,5.625,562.5,7.25,-0.6600000000000001,-0.09090909090909093,5.0,0.0,0.0,6.976,0.1166999999999998,0.016704838247924392,1
2024,RA-756,7.361700000000001,Ametista,10.002,8.75,7.51,5.5,7.24,5.0,8.125,10.0,0.002000000000000668,0.00019980019980026653,8.7,0.05000000000000071,0.005740528128587912,7.52,-0.009999999999999787,-0.0013280212483399452,6.1,-0.5999999999999996,-0.09819967266775773,5.625,2.5,0.4436557231588288,6.59,0.6500000000000004,0.09848484848484855,5.0,0.0,0.0,7.0927,0.269000000000001,0.03787292156503879,1
2022,RA-757,8.26,Topázio,9.5,9.3,7.5,9.7,8.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-757,8.6742,Topázio,9.0,9.6,7.52,9.3,10.01,5.0,7.5,9.5,-0.5,-0.052576235541535225,9.3,0.29999999999999893,0.03222341568206218,7.5,0.019999999999999574,0.0026631158455392243,9.7,-0.3999999999999986,-0.04119464469618935,0.0,7.5,750.0,8.5,1.5099999999999998,0.17743830787309045,5.0,0.0,0.0,8.26,0.414200000000001,0.0500846432889965,1
2024,RA-757,7.938842857200001,Ametista,9.502,9.285714286000001,7.51,7.0,8.34,5.0,8.125,9.0,0.5020000000000007,0.055715871254162115,9.6,-0.3142857139999986,-0.032704028511966556,7.52,-0.009999999999999787,-0.0013280212483399452,9.3,-2.3000000000000007,-0.247046186895811,7.5,0.625,0.08322237017310254,10.01,-1.67,-0.16666666666666666,5.0,0.0,0.0,8.6742,-0.7353571427999999,-0.08467759181041429,1
2022,RA-758,7.911,Ametista,9.0,9.1,7.5,8.1,8.333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2022,RA-759,7.563,Ametista,9.0,8.6,7.5,7.5,7.833,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2022,RA-76,9.105,Topázio,10.0,9.1,8.1,8.7,9.292,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-76,0.0,Não Informado,10.0,0.0,2.52,0.0,0.0,10.0,0.0,10.0,0.0,0.0,9.1,-9.1,-0.9989023051591658,8.1,-5.58,-0.6880394574599261,8.7,-8.7,-0.9988518943742825,0.0,0.0,0.0,9.292,-9.292,-0.9989249623736831,10.0,0.0,0.0,9.105,-9.105,-0.9989029072956666,0
2024,RA-76,8.152033333333334,Topázio,10.002,9.0,6.885,7.066666666666666,7.5,10.0,7.5,10.0,0.002000000000000668,0.00019980019980026653,0.0,9.0,900.0,2.52,4.365,1.7252964426877473,0.0,7.066666666666666,706.6666666666666,0.0,7.5,750.0,0.0,7.5,750.0,10.0,0.0,0.0,0.0,8.152033333333334,815.2033333333334,1
2022,RA-760,8.172,Topázio,9.0,9.2,7.5,8.8,8.917,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-760,6.548333333,Agata,0.0,8.8,7.52,6.3,7.84,5.0,7.083333333,9.0,-9.0,-0.9988901220865705,9.2,-0.3999999999999986,-0.043431053203040026,7.5,0.019999999999999574,0.0026631158455392243,8.8,-2.500000000000001,-0.2837684449489218,0.0,7.083333333,708.3333332999999,8.917,-1.077,-0.12064523356110675,5.0,0.0,0.0,8.172,-1.6236666670000002,-0.19844373832803716,1
2024,RA-760,6.942581818200001,Agata,9.168,7.090909091,7.51,5.0,6.158,10.0,6.25,0.0,9.168,916.8,8.8,-1.7090909090000004,-0.19399442780930765,7.52,-0.009999999999999787,-0.0013280212483399452,6.3,-1.2999999999999998,-0.20602218700475433,7.083333333,-0.8333333329999997,-0.11748120296604701,7.84,-1.6819999999999995,-0.21426751592356683,5.0,5.0,0.9980039920159681,6.548333333,0.39424848520000033,0.060114127352483615,1
2022,RA-761,8.06,Topázio,10.0,9.4,7.5,8.2,8.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-761,8.219533333,Topázio,9.0,9.7,7.52,8.4,8.12,5.0,8.333333333,10.0,-1.0,-0.0999000999000999,9.4,0.29999999999999893,0.031880977683315506,7.5,0.019999999999999574,0.0026631158455392243,8.2,0.20000000000000107,0.024360535931790633,0.0,8.333333333,833.3333333,8.25,-0.13000000000000078,-0.015738498789346342,5.0,0.0,0.0,8.06,0.15953333299999883,0.01976869058240382,1
2024,RA-761,8.174593939300001,Topázio,8.502,8.8636363635,6.26,7.25,8.003333333,10.0,8.75,9.0,-0.49799999999999933,-0.05527192008879016,9.7,-0.8363636364999998,-0.0861342571060762,7.52,-1.2599999999999998,-0.16733067729083664,8.4,-1.1500000000000004,-0.13674197384066591,8.333333333,0.41666666699999944,0.049940071955650756,8.12,-0.11666666699999872,-0.01435014354243527,5.0,5.0,0.9980039920159681,8.219533333,-0.04493939369999822,-0.005460746300132669,1
2022,RA-762,7.28,Ametista,10.0,9.7,7.5,6.7,7.083,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-762,7.09945,Ametista,10.0,9.1,3.14,5.8,7.67,5.0,7.8125,10.0,0.0,0.0,9.7,-0.5999999999999996,-0.06179196704428421,7.5,-4.359999999999999,-0.5805592543275632,6.7,-0.9000000000000004,-0.13412816691505222,0.0,7.8125,781.25,7.083,0.5869999999999997,0.08275764838573238,2.5,2.5,0.9960159362549802,7.28,-0.1805500000000002,-0.024766803840877944,1
2024,RA-762,5.9677326087,Quartzo,10.002,6.4239130435,6.26,3.75,5.7525,5.0,6.5625,10.0,0.002000000000000668,0.00019980019980026653,9.1,-2.6760869565,-0.2937526845773875,3.14,3.1199999999999997,0.9904761904761904,5.8,-2.05,-0.3528399311531842,7.8125,-1.25,-0.15979546180888463,7.67,-1.9174999999999995,-0.2496744791666666,5.0,0.0,0.0,7.09945,-1.1317173912999996,-0.15918494275928513,0
2022,RA-763,7.402,Ametista,9.5,9.7,7.5,6.5,7.167,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-763,6.7215,Agata,0.0,9.2,3.14,7.9,9.0,5.0,6.875,9.5,-9.5,-0.9989484752891693,9.7,-0.5,-0.05149330587023687,7.5,-4.359999999999999,-0.5805592543275632,6.5,1.4000000000000004,0.21505376344086027,0.0,6.875,687.5,7.167,1.8330000000000002,0.2553991918628954,5.0,0.0,0.0,7.402,-0.6805000000000003,-0.09181057744198601,1
2024,RA-763,6.984760606,Agata,9.002,8.8636363635,6.26,5.25,6.825,5.0,7.708333333,0.0,9.002,900.2,9.2,-0.3363636364999998,-0.03652156748099889,3.14,3.1199999999999997,0.9904761904761904,7.9,-2.6500000000000004,-0.33501896333754744,6.875,0.8333333329999997,0.12103606870007258,9.0,-2.175,-0.24139844617092118,5.0,0.0,0.0,6.7215,0.26326060600000023,0.039108758226249755,1
2022,RA-764,8.004,Ametista,9.0,8.8,7.5,7.5,7.667,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-764,7.682125,Ametista,0.0,9.2,7.52,7.8,8.56,10.0,8.28125,9.0,-9.0,-0.9988901220865705,8.8,0.3999999999999986,0.04540295119182731,7.5,0.019999999999999574,0.0026631158455392243,7.5,0.2999999999999998,0.03994673768308919,0.0,8.28125,828.125,7.667,0.8930000000000007,0.11632147974469204,10.0,0.0,0.0,8.004,-0.32187499999999947,-0.040164087846268966,1
2024,RA-764,7.838370289900001,Ametista,8.002,7.8804347825,7.51,6.0,8.336666667,10.0,8.4375,0.0,8.002,800.2,9.2,-1.3195652174999992,-0.14327526791530937,7.52,-0.009999999999999787,-0.0013280212483399452,7.8,-1.7999999999999998,-0.23047375160051214,8.28125,0.15625,0.018845168098899443,8.56,-0.22333333300000113,-0.026059898833138986,10.0,0.0,0.0,7.682125,0.15624528990000108,0.020312370105790154,1
2022,RA-765,6.902,Ágata,8.5,9.3,7.5,4.3,7.417,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-766,8.185,Topázio,10.0,9.5,7.5,8.7,8.333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-766,8.008408333,Topázio,10.0,8.7,4.39,8.7,8.336666667,5.0,9.21875,10.0,0.0,0.0,9.5,-0.8000000000000007,-0.08412197686645644,7.5,-3.1100000000000003,-0.41411451398135823,8.7,0.0,0.0,0.0,9.21875,921.875,8.333,0.0036666669999991797,0.00043949023133155695,5.0,0.0,0.0,8.185,-0.17659166700000029,-0.021548708602806624,1
2022,RA-767,7.511,Ametista,9.5,9.0,7.5,7.0,7.583,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-767,7.3807,Ametista,10.0,8.3,7.52,6.3,7.446666667,5.0,7.291666667,9.5,0.5,0.052576235541535225,9.0,-0.6999999999999993,-0.07769145394006652,7.5,0.019999999999999574,0.0026631158455392243,7.0,-0.7000000000000002,-0.09985734664764624,0.0,7.291666667,729.1666667000001,7.583,-0.1363333330000005,-0.017955134070854802,5.0,0.0,0.0,7.511,-0.13030000000000008,-0.01732482382661881,1
2024,RA-767,8.131890476200002,Topázio,9.502,9.0476190475,7.51,8.25,8.085,5.0,8.541666667,10.0,-0.49799999999999933,-0.049750249750249685,8.3,0.7476190474999989,0.08996619103489757,7.52,-0.009999999999999787,-0.0013280212483399452,6.3,1.9500000000000002,0.3090332805071316,7.291666667,1.2499999999999991,0.1711937913640175,7.446666667,0.6383333330000012,0.08560572190050952,5.0,0.0,0.0,7.3807,0.7511904762000023,0.10163996322405217,1
2022,RA-768,7.646,Ametista,9.0,10.0,7.5,7.1,7.583,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-768,8.4042,Topázio,10.0,9.1,7.52,7.9,10.01,5.0,7.5,9.0,1.0,0.11098779134295228,10.0,-0.9000000000000004,-0.08991008991008995,7.5,0.019999999999999574,0.0026631158455392243,7.1,0.8000000000000007,0.11251758087201136,0.0,7.5,750.0,7.583,2.4269999999999996,0.3196365073093638,5.0,0.0,0.0,7.646,0.7581999999999995,0.09903343782654121,1
2024,RA-768,7.0345379447,Ametista,9.002,7.9841897235,6.26,5.5,7.495,5.0,8.125,10.0,-0.9979999999999993,-0.09970029970029963,9.1,-1.1158102764999995,-0.12248191838638854,7.52,-1.2599999999999998,-0.16733067729083664,7.9,-2.4000000000000004,-0.30341340075853357,7.5,0.625,0.08322237017310254,10.01,-2.5149999999999997,-0.25099800399201594,5.0,0.0,0.0,8.4042,-1.3696620552999992,-0.16277983115447686,1
2022,RA-769,7.598,Ametista,10.0,7.5,7.5,7.9,8.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-769,7.85345,Ametista,10.0,9.3,3.77,8.0,8.675,5.0,7.8125,10.0,0.0,0.0,7.5,1.8000000000000007,0.23968042609853538,7.5,-3.73,-0.4966711051930759,7.9,0.09999999999999964,0.012642225031605517,0.0,7.8125,781.25,8.5,0.1750000000000007,0.02056404230317282,5.0,0.0,0.0,7.598,0.25544999999999973,0.0335764984227129,1
2024,RA-769,7.099342857200002,Ametista,10.002,5.9523809525,7.51,6.0,8.33,5.0,7.916666667,10.0,0.002000000000000668,0.00019980019980026653,9.3,-3.3476190475000003,-0.35957240037593985,3.77,3.7399999999999998,0.9894179894179894,8.0,-2.0,-0.24968789013732834,7.8125,0.10416666700000032,0.013316288526685883,8.675,-0.34500000000000064,-0.03972366148531959,5.0,0.0,0.0,7.85345,-0.7541071427999979,-0.09590029094099892,1
2022,RA-77,3.846,Quartzo,7.1,2.7,5.0,0.7,4.625,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-770,8.143,Topázio,9.5,8.9,7.5,8.3,7.333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-770,6.6785,Agata,0.0,8.3,3.77,5.9,8.92,10.0,6.875,9.5,-9.5,-0.9989484752891693,8.9,-0.5999999999999996,-0.0673400673400673,7.5,-3.73,-0.4966711051930759,8.3,-2.4000000000000004,-0.28880866425992785,0.0,6.875,687.5,7.333,1.5869999999999997,0.2161241999182895,10.0,0.0,0.0,8.143,-1.464500000000001,-0.1796271311173802,1
2024,RA-770,7.3057112782,Ametista,10.002,9.022556391,7.51,5.0,7.5,5.0,7.5,0.0,10.002,1000.2,8.3,0.7225563909999995,0.08695022755715998,3.77,3.7399999999999998,0.9894179894179894,5.9,-0.9000000000000004,-0.15228426395939093,6.875,0.625,0.09077705156136529,8.92,-1.42,-0.15901455767077266,10.0,-5.0,-0.4995004995004995,6.6785,0.6272112782000008,0.09377457998056378,1
2022,RA-771,7.873,Ametista,10.0,8.3,7.5,7.0,7.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-771,7.056,Ametista,0.0,8.8,3.14,8.2,8.585,10.0,6.25,10.0,-10.0,-0.999000999000999,8.3,0.5,0.06016847172081829,7.5,-4.359999999999999,-0.5805592543275632,7.0,1.1999999999999993,0.1711840228245363,0.0,6.25,625.0,7.5,1.0850000000000009,0.14447403462050612,10.0,0.0,0.0,7.873,-0.8170000000000002,-0.10364074590891795,1
2024,RA-771,6.066009523800001,Agata,8.502,6.619047619,3.135,6.5,6.08,5.0,5.625,0.0,8.502,850.2,8.8,-2.180952381000001,-0.24755418626560735,3.14,-0.0050000000000003375,-0.0015873015873016944,8.2,-1.6999999999999993,-0.20706455542021918,6.25,-0.625,-0.09984025559105432,8.585,-2.505000000000001,-0.2914485165794067,10.0,-5.0,-0.4995004995004995,7.056,-0.9899904761999991,-0.14010620948202648,1
2022,RA-772,6.994,Ágata,9.0,5.4,7.5,9.2,7.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-772,5.930166667,Quartzo,0.0,7.2,7.52,4.8,8.003333333,5.0,6.875,9.0,-9.0,-0.9988901220865705,5.4,1.7999999999999998,0.33271719038817,7.5,0.019999999999999574,0.0026631158455392243,9.2,-4.3999999999999995,-0.4777415852334419,0.0,6.875,687.5,7.25,0.7533333330000005,0.10376492190082652,5.0,0.0,0.0,6.994,-1.0638333329999998,-0.1518893964877213,0
2022,RA-773,6.922,Ágata,10.0,6.8,5.0,8.1,7.083,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-773,6.9287,Agata,10.0,7.5,2.52,7.9,7.67,5.0,5.625,10.0,0.0,0.0,6.8,0.7000000000000002,0.10279001468428785,5.0,-2.48,-0.4950099800399202,8.1,-0.1999999999999993,-0.024660912453760703,0.0,5.625,562.5,7.083,0.5869999999999997,0.08275764838573238,5.0,0.0,0.0,6.922,0.006700000000000372,0.0009665320253895518,1
2024,RA-773,6.566200000000001,Agata,10.002,8.75,2.51,5.0,6.575,5.0,7.5,10.0,0.002000000000000668,0.00019980019980026653,7.5,1.25,0.16644474034620507,2.52,-0.010000000000000231,-0.003952569169960566,7.9,-2.9000000000000004,-0.36662452591656136,5.625,1.875,0.33274179236912155,7.67,-1.0949999999999998,-0.14257812499999997,5.0,0.0,0.0,6.9287,-0.36249999999999893,-0.05224321558793419,1
2022,RA-774,7.587,Ametista,10.0,7.8,7.5,6.1,7.417,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-774,5.852,Quartzo,0.0,9.5,3.14,6.9,6.34,5.0,5.0,10.0,-10.0,-0.999000999000999,7.8,1.7000000000000002,0.21766965428937263,7.5,-4.359999999999999,-0.5805592543275632,6.1,0.8000000000000007,0.13093289689034382,0.0,5.0,500.0,7.417,-1.077,-0.14501144472869262,10.0,-5.0,-0.4995004995004995,7.587,-1.7349999999999994,-0.2283796235356061,0
2024,RA-774,5.685771428600001,Quartzo,10.002,6.3928571430000005,2.51,3.75,6.405,5.0,6.25,0.0,10.002,1000.2,9.5,-3.1071428569999995,-0.3267237494216614,3.14,-0.6300000000000003,-0.20000000000000012,6.9,-3.1500000000000004,-0.4558610709117222,5.0,1.25,0.24950099800399203,6.34,0.06500000000000039,0.010236220472441007,5.0,0.0,0.0,5.852,-0.16622857139999958,-0.02835697226202654,0
2022,RA-775,5.79,Quartzo,7.9,5.7,4.4,5.7,6.417,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-776,3.898,Quartzo,0.0,4.3,4.4,1.7,6.333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-776,5.567916667,Quartzo,0.0,7.0,7.52,3.5,7.223333333,5.0,7.8125,0.0,0.0,0.0,4.3,2.7,0.6264501160092808,4.4,3.119999999999999,0.7074829931972787,1.7,1.8,1.0526315789473684,0.0,7.8125,781.25,6.333,0.8903333330000001,0.140364706448053,5.0,0.0,0.0,3.898,1.6699166670000003,0.4273072331115661,0
2024,RA-776,5.178509523800001,Quartzo,7.917,5.9523809525,5.63,0.0,6.5,5.0,8.333333333,0.0,7.917,791.6999999999999,7.0,-1.0476190474999996,-0.14944636911554915,7.52,-1.8899999999999997,-0.250996015936255,3.5,-3.5,-0.9971509971509972,7.8125,0.5208333330000006,0.06658144237775654,7.223333333,-0.7233333330000002,-0.09999999995852538,5.0,0.0,0.0,5.567916667,-0.3894071431999997,-0.06981229129933139,0
2022,RA-777,7.096,Ametista,8.0,7.7,7.5,5.3,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-777,7.468125,Ametista,0.0,9.3,7.52,6.3,8.84,10.0,8.28125,8.0,-8.0,-0.9987515605493134,7.7,1.6000000000000005,0.2075226977950714,7.5,0.019999999999999574,0.0026631158455392243,5.3,1.0,0.18832391713747648,0.0,8.28125,828.125,7.0,1.8399999999999999,0.2624821683309558,10.0,0.0,0.0,7.096,0.3721249999999996,0.052367717421896935,1
2024,RA-777,7.563515408100001,Ametista,8.002,8.7757437075,7.51,4.5,7.723333333,10.0,8.125,0.0,8.002,800.2,9.3,-0.5242562925000005,-0.05631109479054785,7.52,-0.009999999999999787,-0.0013280212483399452,6.3,-1.7999999999999998,-0.28526148969889065,8.28125,-0.15625,-0.018845168098899443,8.84,-1.1166666669999996,-0.12617702451977397,10.0,0.0,0.0,7.468125,0.09539040810000099,0.01275592586376946,1
2022,RA-778,7.432,Ametista,10.0,6.7,7.5,7.1,8.833,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-778,7.926825,Ametista,8.5,7.9,7.52,8.2,8.62,5.0,8.90625,10.0,-1.5,-0.14985014985014986,6.7,1.2000000000000002,0.17883755588673625,7.5,0.019999999999999574,0.0026631158455392243,7.1,1.0999999999999996,0.15471167369901542,0.0,8.90625,890.625,8.833,-0.21300000000000097,-0.02408684835463089,5.0,0.0,0.0,7.432,0.4948249999999996,0.06649086267132485,1
2024,RA-778,8.0754139589,Topázio,10.002,8.1235697945,7.51,7.0,7.7475,10.0,7.5,8.5,1.5020000000000007,0.17649823736780268,7.9,0.22356979449999947,0.02826419652338805,7.52,-0.009999999999999787,-0.0013280212483399452,8.2,-1.1999999999999993,-0.14616321559074294,8.90625,-1.40625,-0.15771765035749336,8.62,-0.8724999999999996,-0.10110081112398606,5.0,5.0,0.9980039920159681,7.926825,0.14858895890000046,0.018721460899037142,1
2022,RA-779,5.702,Quartzo,9.5,5.0,7.5,2.6,7.083,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,RA-78,7.04,Ametista,8.3,6.6,5.6,7.2,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2023,RA-78,6.434625,Agata,0.0,7.7,6.26,6.7,8.0025,5.0,8.28125,8.3,-8.3,-0.9987966305655837,6.6,1.1000000000000005,0.1664145234493193,5.6,0.6600000000000001,0.11764705882352945,7.2,-0.5,-0.06934812760055478,0.0,8.28125,828.125,8.0,0.0024999999999995026,0.00031210986267159836,5.0,0.0,0.0,7.04,-0.6053750000000004,-0.0858687943262412,1
2024,RA-78,8.1780308688,Topázio,8.751,8.028404344,8.755,7.5,7.39,10.0,8.4375,0.0,8.751,875.0999999999999,7.7,0.32840434399999996,0.0425945971465629,6.26,2.495000000000001,0.39792663476874024,6.7,0.7999999999999998,0.11922503725782412,8.28125,0.15625,0.018845168098899443,8.0025,-0.6124999999999998,-0.07644305772230887,5.0,5.0,0.9980039920159681,6.434625,1.743405868800001,0.2705209176329113,1
2022,RA-780,6.955,Ágata,8.0,7.6,7.5,6.9,7.167,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,RA-780,7.7842,Ametista,9.5,8.8,3.14,8.3,8.675,5.0,8.75,8.0,1.5,0.18726591760299627,7.6,1.200000000000001,0.15768725361366637,7.5,-4.359999999999999,-0.5805592543275632,6.9,1.4000000000000004,0.2026049204052099,0.0,8.75,875.0,7.167,1.508000000000001,0.21011564720635376,5.0,0.0,0.0,6.955,0.8292000000000002,0.11905240488155064,1
2024,RA-780,7.7430333333,Ametista,9.502,10.0,5.63,6.0,8.17,5.0,8.958333333,9.5,0.002000000000000668,0.00021030494216621115,8.8,1.1999999999999993,0.13620885357548232,3.14,2.4899999999999998,0.7904761904761904,8.3,-2.3000000000000007,-0.2767749699157642,8.75,0.20833333300000056,0.023782343949771755,8.675,-0.5050000000000008,-0.05814622913068518,5.0,0.0,0.0,7.7842,-0.041166666700000576,-0.005281705203869618,1
2022,RA-781,7.786,Ametista,10.0,8.9,7.5,8.3,7.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
